person_id,name,gender
1508,Olga Baclanova,1
1509,Roscoe Ates,0
1510,Henry Victor,0
1513,Rose Dione,1
1514,Daisy Hilton,1
1515,Violet Hilton,1
1524,Harold Ramis,2
1525,Trevor Albert,2
1526,Danny Rubin,2
1527,John Bailey,2
1528,George Fenton,2
1529,David Nichols,2
1530,Howard Feuer,2
1531,Pembroke J. Herring,2
1532,Bill Murray,2
1533,Andie MacDowell,1
1534,Chris Elliott,2
1535,Brian Doyle-Murray,2
1536,Marita Geraghty,1
1537,Angela Paton,1
1538,Rick Ducommun,0
1539,Rick Overton,2
1542,Willie Garson,2
1544,Bram Stoker,2
1546,John L. Balderston,2
1547,Bela Lugosi,2
1548,Helen Chandler,1
1549,Dwight Frye,2
1550,Edward Van Sloan,2
1551,Philip Glass,2
1553,Maurice Pivar,0
1556,E.M. Asher,0
1557,Carl Laemmle Jr.,2
1559,Birgitte Hald,1
1560,Morten Kaufmann,0
1562,Iben Hjejle,1
1563,Jesper Asholt,0
1564,Sofie Gråbøl,1
1565,Emil Tarding,0
1566,Anders Hove,2
1567,Mette Bratlann,0
1568,Susanne Storm,0
1569,Ellen Hillingsø,0
1570,Anthony Dod Mantle,2
1576,Peter Darling,0
1577,Richard Kelly,2
1578,Holmes Osborne,2
1579,Maggie Gyllenhaal,1
1580,Daveigh Chase,1
1581,Mary McDonnell,1
1582,James Duval,2
1583,Arthur Taxier,2
1584,Mark Hoffman,0
1585,Patience Cleveland,1
1586,Adam Fields,2
1587,Sean McKittrick,2
1588,Nancy Juvonen,1
1589,Michael Andrews,2
1590,Steven Poster,2
1591,Sam Bauer,0
1592,Eric Strand,2
1593,Joseph Middleton,2
1594,Michelle Morris,1
1596,Jennifer Barak,0
1597,Michael Payne,0
1598,David St. James,2
1599,Jazzie Mahannah,0
1602,Fele Martínez,2
1603,Daniel Giménez Cacho,2
1604,Lluís Homar,2
1605,Francisco Maestre,2
1607,Juan Fernández,2
1610,Javier Cámara,2
1611,Alberto Ferreiro,2
1614,Ang Lee,2
1617,James Schamus,0
1619,Chow Yun-fat,2
1620,Michelle Yeoh,1
1622,Chang Chen,2
1623,Sihung Lung,0
1624,Cheng Pei-Pei,1
1632,Robby Müller,2
1633,Peter Pau,2
1635,Tim Squyres,2
1638,Eugene Gearty,0
1639,Emily Watson,0
1640,Stellan Skarsgård,2
1641,Katrin Cartlidge,1
1642,Jean-Marc Barr,2
1643,Adrian Rawlins,2
1644,Jonathan Hackett,0
1645,Sandra Voe,1
1646,Udo Kier,2
1647,Mikkel Gaup,0
1648,Roef Ragas,0
1649,Robert Robertson,0
1650,François Truffaut,0
1651,Jean Constantin,2
1653,Jean-Pierre Léaud,2
1654,Claire Maurier,1
1655,Albert Rémy,0
1656,Guy Decomble,0
1657,Henri Decaë,2
1658,Georges Flamant,2
1659,Patrick Auffay,0
1660,Robert Beauvais,0
1661,Yvonne Claudie,0
1662,Pierre Repp,0
1665,Eddie Marsan,2
1666,Julie Christie,1
1667,Danny Cunningham,2
1669,Dean Lennox Kelly,2
1670,Daniel Mays,2
1671,Sverre Anker Ousdal,2
1678,Mitsuo Iwata,0
1679,Nozomu Sasaki,0
1680,Mami Koyama,1
1681,Tesshou Genda,2
1682,Hiroshi Ohtake,0
1683,Kōichi Kitamura,0
1684,Yuriko Fuchizaki,1
1685,Masaaki Ōkura,0
1686,Takeshi Kusao,0
1687,Kazuhiro Kamifuji,0
1688,Tatsuhiko Nakamura,0
1689,Fukue Itô,0
1693,Ryohei Suzuki,2
1704,Gore Verbinski,2
1705,Ted Elliott,2
1706,Terry Rossio,2
1707,Stuart Beattie,0
1708,Jay Wolpert,2
1709,Jack Davenport,2
1710,Lee Arenberg,2
1711,Mackenzie Crook,2
1714,Angus Barnett,2
1715,David Bailie,2
1716,Michael Berry Jr.,0
1717,Isaac C. Singleton Jr.,2
1718,Brian Morris,2
1720,Ronna Kress,1
1721,Stephen E. Rivkin,0
1722,Craig Wood,2
1723,Walter Hill,2
1724,Roger Spottiswoode,2
1725,Larry Gross,2
1726,Steven E. de Souza,2
1728,Ric Waite,2
1729,James Horner,2
1730,Judith Holstra,1
1731,Freeman A. Davies,2
1732,Mark Warner,2
1733,Nick Nolte,2
1735,Frank McRae,2
1736,James Remar,2
1737,David Patrick Kelly,2
1739,James Keane,2
1741,Greta Blackburn,1
1743,Denise Crosby,1
1744,Robert Wise,2
1745,Gene Roddenberry,2
1746,Alan Dean Foster,2
1747,Harold Livingston,2
1748,William Shatner,2
1749,Leonard Nimoy,2
1750,DeForest Kelley,0
1751,James Doohan,2
1752,George Takei,0
1753,Nichelle Nichols,1
1754,Walter Koenig,2
1755,Majel Barrett,0
1756,Stephen Collins,2
1757,Persis Khambatta,1
1758,Eugen Schüfftan,2
1759,Grace Lee Whitney,1
1760,Jerry Goldsmith,2
1761,Alexander Courage,2
1762,Richard H. Kline,2
1763,Leon Harris,2
1765,Harold Michelson,2
1767,Todd C. Ramsay,2
1768,Marvin Paige,2
1769,Sofia Coppola,1
1770,Akiko Takeshita,0
1771,Giovanni Ribisi,2
1772,Anna Faris,1
1773,Kazuyoshi Minamimagoe,0
1774,Kazuko Shibata,0
1775,Take,0
1776,Francis Ford Coppola,2
1777,Ross Katz,0
1779,Kevin Shields,0
1781,Lance Acord,2
1782,Sarah Flack,1
1783,K.K. Barrett,0
1784,Anne Ross,1
1785,Fumihiro Hayashi,2
1786,Hiroko Kawasaki,1
1787,Daikon,0
1788,Nicholas Meyer,2
1790,Robert Sallin,2
1791,Harve Bennett,2
1792,Jack B. Sowards,2
1793,Ricardo Montalban,2
1794,Bibi Besch,1
1795,Merritt Butrick,2
1796,Kirstie Alley,1
1797,John Newton,0
1798,Gayne Rescher,2
1799,Michael Minor,2
1800,Charles Graffeo,2
1801,Robert Fletcher,2
1802,Joseph R. Jennings,2
1803,Mary V. Buck,1
1804,William Paul Dornisch,2
1805,Diana Ossana,1
1806,Annie Proulx,0
1807,Larry McMurtry,2
1808,Geraldine Peroni,1
1809,Dylan Tichenor,2
1810,Heath Ledger,2
1811,Randy Quaid,2
1812,Michelle Williams,1
1813,Anne Hathaway,1
1814,Larry Reese,0
1815,Valerie Planche,0
1816,Marty Antonini,0
1817,Linda Cardellini,1
1818,Paul Winfield,2
1819,Robin Curtis,1
1820,Mark Lenard,2
1821,Michael Elphick,2
1822,Charles Correll,2
1823,John E. Chilberg II,2
1824,Tom Pedigo,2
1825,Robert F. Shugrue,2
1826,Mary Ann Barton,1
1827,Elza Bergeron,0
1828,Stuart Jensen,0
1829,Carl Steven,2
1830,Vadia Potenza,0
1831,Stephen Manley,2
1832,Joe W. Davis,0
1833,Jamie Sives,2
1834,Shirley Henderson,1
1835,Lisa McKinlay,0
1836,Julia Davis,0
1837,Susan Vidler,1
1838,Robert McIntosh,0
1839,Lorraine McIntosh,0
1840,Gordon Brown,2
1841,Mhairi Morrison,1
1842,Andrew Townsley,0
1844,Til Schweiger,2
1846,André Hennicke,2
1851,Alexander Berner,2
1852,Jan Josef Liefers,2
1853,Thierry van Werveke,2
1854,Huub Stapel,2
1855,Leonard Lansink,2
1856,Ralph Herforth,2
1857,Cornelia Froboess,0
1859,Christiane Paul,1
1860,Hannes Jaenicke,2
1861,Markus Knüfken,2
1862,Willi Thomczyk,0
1863,Tobias Schenke,2
1864,Jenny Elvers,1
1865,Hark Bohm,2
1866,Muriel Baumeister,1
1867,Auguste Lumière,0
1871,Ueli Christen,0
1872,Torsten Breuer,0
1874,Katja Riemann,1
1875,Rufus Beck,2
1876,Kai Wiesinger,2
1877,Monty Arnold,2
1881,Christof Wackernagel,2
1882,Martin Armknecht,0
1884,Steven Soderbergh,2
1885,George Clayton Johnson,2
1886,Ted Griffin,0
1888,Jerry Weintraub,2
1889,David Holmes,2
1890,Philip Messina,2
1891,Stephen Mirrione,2
1892,Matt Damon,2
1893,Casey Affleck,2
1894,Scott Caan,2
1895,Carl Reiner,2
1896,Don Cheadle,2
1897,Bernie Mac,2
1898,Eddie Jemison,2
1899,Denise Di Novi,1
1900,Shaobo Qin,2
1901,Caroline Thompson,1
1902,Dianne Wiest,1
1903,Alan Arkin,2
1904,Anthony Michael Hall,2
1905,Vincent Price,2
1906,Scott L. Schwartz,0
1907,Kathy Baker,1
1908,Robert Oliveri,2
1909,Conchata Ferrell,1
1910,Caroline Aaron,1
1911,Dick Anthony Williams,2
1912,O-Lan Jones,1
1913,Susan Blommaert,1
1914,Linda Perri,0
1915,John Davidson,2
1916,Biff Yeager,2
1917,Colleen Halsey,1
1918,Richard Halsey,2
1919,Stefan Czapsky,2
1920,Winona Ryder,1
1921,George Nolfi,2
1922,Catherine Zeta-Jones,1
1923,Robbie Coltrane,2
1924,Jeroen Krabbé,0
1925,Vincent Cassel,2
1926,Eddie Izzard,2
1927,Blake Edwards,2
1930,Truman Capote,2
1932,Audrey Hepburn,0
1933,George Peppard,2
1934,Patricia Neal,1
1935,Buddy Ebsen,2
1936,Martin Balsam,2
1937,Mickey Rooney,0
1938,Henry Mancini,2
1939,Philip H. Lathrop,2
1940,Franz Planer,2
1942,José Luis de Villalonga,2
1943,John McGiver,2
1944,Alan Reed,2
1946,Beverly Powers,1
1947,Stanley Adams,2
1948,Claude Stroud,0
1949,Elvia Allman,1
1951,Elisabeth Shue,1
1952,Jeffrey Weissman,0
1953,Casey Siemaszko,2
1954,Billy Zane,2
1955,Darlene Vogel,1
1956,Cherry Jones,1
1957,Sophie Marceau,1
1958,Claude Brasseur,2
1959,Brigitte Fossey,1
1966,Jacques Bufnoir,2
1969,Denise Grey,1
1972,Dominique Lavanant,1
1973,Bernard Giraudeau,2
1977,Richard Bohringer,2
1978,Iain Softley,2
1979,Kevin Spacey,2
1980,Mary McCormack,1
1981,Alfre Woodard,1
1982,Ajay Naidu,2
1983,Vincent Laresca,2
1984,Kimberly Scott,1
1985,Saul Williams,2
1986,Peter Gerety,2
1987,Melanee Murray,1
1988,Tracey Vilar,1
1989,Celia Weston,1
1990,Brian Howe,0
1991,Tess McCarthy,0
1992,Natasha Dorfhuber,1
1993,Lloyd Levin,2
1994,Robert F. Colesberry,2
1997,Charles Leavitt,0
1999,Ed Shearmur,2
2001,Erich Maria Remarque,2
2005,Arthur Edeson,2
2007,Lew Ayres,2
2009,John Wray,2
2010,Louis Wolheim,2
2011,Ben Alexander,2
2013,Owen Davis Jr.,0
2015,William Bakewell,2
2016,Slim Summerville,2
2018,Beryl Mercer,0
2019,Steve Meerson,2
2020,Peter Krikes,2
2021,Jane Wyatt,1
2022,Catherine Hicks,1
2024,Joe Aubel,2
2025,Nilo Rodis-Jamero,2
2026,Peter Landsdown Smith,2
2027,Leonard Rosenman,2
2031,Amanda Mackey,1
2032,Jack T. Collis,2
2033,Peter E. Berger,2
2034,Danny Boyle,2
2035,Andrew Macdonald,2
2036,Alex Garland,2
2037,Cillian Murphy,2
2038,Naomie Harris,1
2039,Brendan Gleeson,2
2040,Christopher Eccleston,2
2041,Dr. Dre,2
2042,Stephen Hopkins,2
2043,John Davis,2
2044,Peter Levy,2
2045,Ferne Cassel,1
2046,Bert Lovitt,2
2047,Danny Glover,2
2048,Gary Busey,2
2049,Rubén Blades,2
2050,Noah Huntley,2
2051,María Conchita Alonso,1
2053,Bill Paxton,2
2055,Robert Davi,2
2059,Adam Baldwin,2
2060,Alex Palmer,0
2061,Bindu De Stoppani,0
2062,Kent McCord,2
2063,Jukka Hiltunen,0
2064,"Morton Downey, Jr.",2
2065,David Schneider,2
2066,Toby Sedgwick,0
2067,Calvin Lockhart,2
2070,Chris Gill,2
2071,Mark Tildesley,2
2072,Lilyan Chauvin,1
2073,Gail Stevens,2
2075,David Loughery,2
2076,David Warner,2
2077,Laurence Luckinbill,2
2078,Charles Cooper,2
2079,Cynthia Gouw,1
2080,Todd Bryant,2
2081,George Murdock,2
2082,Andrew Laszlo,2
2083,Herman F. Zimmerman,2
2084,Bill Shepard,2
2085,David Broekman,2
2086,Pierre Cosso,2
2087,Richard Fleischer,0
2088,Jules Verne,2
2089,Earl Felton,2
2090,Kirk Douglas,2
2091,James Mason,2
2092,Paul Lukas,2
2093,Steven-Charles Jaffe,2
2094,Peter Lorre,2
2095,Ralph Winter,0
2096,Robert J. Wilke,2
2097,Ted de Corsia,2
2098,Carleton Young,2
2099,J. M. Kerrigan,0
2100,Lawrence Konner,2
2101,Percy Helton,0
2103,Mark Rosenthal,2
2104,Denny Martin Flinn,2
2106,Walt Disney,2
2107,Paul J. Smith,2
2108,Elmo Williams,2
2109,Kim Cattrall,1
2110,Harper Goff,2
2111,Rosanna DeSoto,1
2112,Brock Peters,2
2113,C.O. Slyfield,0
2114,G.R. Danner,0
2115,Kurtwood Smith,2
2116,Hiro Narita,2
2117,Robert O. Cook,0
2118,Mickey S. Michaels,2
2119,Dodie Shepard,0
2120,Cliff Eidelman,2
2121,Mary Jo Slater,1
2122,William Hoy,2
2123,Ronald Roose,2
2124,Iman,1
2125,David Manners,2
2127,James Wan,2
2128,Leigh Whannell,2
2130,Cary Elwes,2
2131,Ken Leung,2
2133,Dina Meyer,1
2134,Mike Butters,2
2135,Paul Gutrecht,2
2136,Michael Emerson,2
2137,Benito Martinez,2
2138,Shawnee Smith,1
2139,Makenzie Vega Norfolk,1
2140,Monica Potter,1
2141,Ned Bellamy,2
2142,Alexandra Bokyun Chun,1
2143,Avner Garbi,2
2144,Tobin Bell,2
2145,Mark Burg,2
2146,Gregg Hoffman,2
2147,Oren Koules,2
2148,Charlie Clouser,2
2149,David A. Armstrong,2
2150,Kevin Greutert,2
2151,Amy Lippens,1
2154,Scott Bakula,2
2155,Thora Birch,1
2157,Robin Williams,2
2158,Robert Garland,2
2160,Carlo Varini,2
2161,Debra Hill,1
2162,Lynda Obst,1
2163,Richard LaGravenese,2
2165,Rosanna Arquette,1
2166,Sergio Castellitto,2
2167,Mercedes Ruehl,1
2168,Jean Bouise,2
2169,Michael Jeter,2
2170,Marc Duret,0
2171,Griffin Dunne,0
2172,Andréas Voutsinas,0
2173,Valentina Vargas,1
2174,Kimberly Beck,1
2175,Bruce Guerre-Berthelot,0
2176,Tommy Lee Jones,2
2177,Lloyd Bridges,2
2178,Forest Whitaker,2
2179,Suzy Amis,1
2180,Gregory Forstner,0
2181,Claude Besson,0
2182,Pen Densham,2
2183,Olivier Mauffroy,0
2184,Richard Barton Lewis,0
2185,John Watson,2
2186,Nathalie Cheron,2
2189,Renaud,0
2190,Gérard Viard,0
2192,Lambert Wilson,2
2197,Daniel Russo,2
2199,Scott Frank,2
2201,Max von Sydow,2
2202,Steve Harris,2
2203,Neal McDonough,2
2205,Jessica Capshaw,1
2206,Samantha Morton,1
2207,Lois Smith,1
2208,Kathryn Morris,1
2209,Jan de Bont,2
2210,Bonnie Curtis,1
2211,Gerald R. Molen,2
2212,Walter F. Parkes,2
2214,Paul Haslinger,2
2215,Denise Chamian,1
2216,Gary Rydstrom,2
2217,Joseph Kanon,0
2219,Tobey Maguire,2
2220,Tony Curran,2
2221,Leland Orser,2
2222,Beau Bridges,2
2223,Fred Savage,2
2224,Christian Slater,2
2225,Todd Holland,2
2226,Sydney Pollack,2
2227,Nicole Kidman,1
2228,Sean Penn,2
2229,Catherine Keener,1
2230,Pam Grier,1
2231,Samuel L. Jackson,2
2232,Michael Keaton,2
2233,Bridget Fonda,1
2234,Michael Bowen,2
2235,Elmore Leonard,2
2236,Tim Bevan,2
2238,Eric Fellner,2
2239,Anthony Minghella,2
2240,Darius Khondji,2
2241,William Steinkamp,2
2242,Ellen Lewis,1
2243,Jon Hutman,2
2244,Jesper Christensen,2
2245,Yvan Attal,2
2246,Earl Cameron,2
2247,George Harris,2
2248,Michael Wright,2
2249,Clyde Kusatsu,2
2250,Eric Keenleyside,2
2251,Hugo Speer,2
2252,Maz Jobrani,2
2253,Yusuf Gatewood,2
2254,Curtiss Cook,2
2255,Byron Utley,2
2256,Robert Clohessy,2
2257,Terry Serpico,2
2258,Stuart McQuarrie,2
2260,Steven Zaillian,2
2261,Martin Stellman,2
2264,Patrick Magee,2
2265,Adrienne Corri,1
2266,Stephi Lineburg,1
2267,Michael Bates,2
2268,Warren Clarke,2
2270,James Marcus,0
2271,Michael Tarn,2
2272,Carl Duering,0
2273,Paul Farrell,0
2274,Miriam Karlin,0
2275,Caitlin Clarke,1
2276,Sheila Raynor,1
2277,Loyd Catlett,2
2278,Aubrey Morris,0
2279,Godfrey Quigley,0
2280,Clive Francis,0
2282,Ben Kingsley,2
2283,Stanley Tucci,2
2284,Wendy Carlos,1
2285,Rachel Elkind,1
2286,John Alcott,2
2287,Bill Butler,2
2288,James Liggat,2
2289,John Barry,0
2290,Richard Connaught,0
2291,Paul McGuigan,0
2292,Pauline Taylor,0
2293,Frank Miller,2
2294,Robert Rodriguez,2
2295,Mickey Rourke,2
2296,Clive Owen,2
2299,Josh Hartnett,2
2302,Adam Fogerty,2
2303,Wim Wenders,2
2305,Peter Handke,2
2306,Richard Reitinger,2
2310,Bruno Ganz,2
2311,Otto Sander,2
2312,Solveig Dommartin,0
2313,Curt Bois,2
2314,Peter Falk,2
2315,Hans Martin Stier,2
2316,Beatrice Manowski,0
2317,Elmar Wilms,0
2319,Maria de Medeiros,1
2320,Julian Richings,2
2321,Jessica Amlee,1
2324,Heidi Levitt,1
2325,Monika Mikkelsen,1
2326,Shelley Bolton,0
2327,Katia Stano,1
2328,Manuel Corrales,0
2329,Viorel Ghiocel,0
2330,Patrick Ghislain,0
2331,Albert Manera,0
2333,Harun Farocki,2
2334,Florian Koerner von Gustorf,0
2335,Michael Weber,0
2339,Julia Hummer,1
2340,Barbara Auer,1
2341,Richy Müller,0
2343,Katharina Schüttler,1
2344,Günther Maria Halmer,2
2352,Jean-Jacques Annaud,2
2355,Andrew Birkin,2
2356,Gérard Brach,2
2357,Howard Franklin,0
2358,Alain Godard,0
2359,Jake Eberts,2
2360,Thomas Schühly,0
2361,Tonino Delli Colli,2
2366,Dante Ferretti,2
2367,Helmut Qualtinger,2
2368,Elya Baskin,2
2369,Michael Lonsdale,2
2370,Volker Prechtel,2
2371,Feodor Chaliapin Jr.,2
2372,Ron Perlman,2
2374,Dwight Weist,2
2376,Urs Althaus,2
2377,Michael Habeck,2
2380,David Carson,2
2381,Rick Berman,2
2383,Peter Lauritson,2
2384,Bernard Williams,2
2385,Ronald D. Moore,2
2386,Brannon Braga,2
2387,Patrick Stewart,2
2388,Jonathan Frakes,2
2390,LeVar Burton,2
2391,Michael Dorn,2
2392,Gates McFadden,1
2393,Marina Sirtis,1
2394,Alan Ruck,2
2395,Whoopi Goldberg,1
2396,Sandy Veneziano,0
2397,Robert Blackman,0
2398,Dennis McCarthy,2
2399,Junie Lowry-Johnson,1
2400,Ron Surma,0
2402,Claudie Ossard,1
2405,Audrey Tautou,1
2406,Mathieu Kassovitz,2
2407,Rufus,2
2408,Jamel Debbouze,2
2410,Serge Merlin,2
2411,Clotilde Mollet,1
2412,Isabelle Nanty,1
2413,Dominique Pinon,2
2414,Artus de Penguern,2
2415,Yolande Moreau,0
2416,Urbain Cancelier,2
2417,Maurice Bénichou,2
2419,Jean-Pierre Jeunet,2
2420,Guillaume Laurant,0
2422,Yann Tiersen,0
2423,Bruno Delbonnel,0
2425,Hervé Schneid,2
2428,Ernst Lubitsch,2
2429,Aladar Laszlo,0
2433,Miriam  Hopkins,1
2434,Kay Francis,1
2435,Herbert Marshall,2
2436,Charles Ruggles,2
2437,Edward Everett Horton,2
2438,C. Aubrey Smith,2
2439,Louis D. Lighton,2
2440,Bill Nighy,2
2441,Tom Hollander,2
2444,Mike Stenson,2
2445,Eric McLeod,2
2446,Chad Oman,2
2447,Peter Kohn,0
2448,Pat Sandston,0
2449,Kevin McNally,2
2450,Lauren Maher,1
2451,Alex Norton,2
2452,Vanessa Branch,1
2453,Mary Steenburgen,1
2454,Matt Clark,2
2455,Christopher Wynne,2
2456,Sean Sullivan,2
2460,Randall Wallace,2
2461,Mel Gibson,2
2462,Catherine McCormack,0
2463,Patrick McGoohan,2
2464,Angus Macfadyen,2
2467,James Cosmo,2
2468,Sean McGinley,2
2472,Sean Lawlor,2
2477,Stephen Billington,2
2478,Tommy Flanagan,2
2479,Rupert Vansittart,2
2481,Ian Bannen,2
2483,John Toll,2
2484,Steven Rosenblum,2
2485,Patsy Pollock,1
2486,Thomas E. Sanders,2
2487,Bruce Davey,2
2488,"""Alan Ladd",2
2491,Carole Lombard,1
2492,Jack Benny,0
2493,Robert Stack,2
2494,Felix Bressart,2
2495,Lionel Atwill,2
2496,Stanley Ridges,0
2497,Sig Ruman,2
2501,Tom Dugan,2
2502,Charles Halton,2
2503,Maude Eburne,1
2504,Marty Hornstein,2
2505,James Cromwell,2
2506,Alice Krige,1
2507,Matthew F. Leonetti,2
2508,Ron Wilkinson,2
2511,Anastasia Emmons,0
2512,John W. Wheeler,2
2514,Michael Piller,2
2516,Anthony Zerbe,2
2517,Donna Murphy,1
2518,Gregg Henry,2
2519,Sanja Milkovic Hays,1
2522,Ludwig van Beethoven,2
2523,Stuart Baird,2
2524,Tom Hardy,2
2527,Cherie Baker,0
2528,Donald B. Woodruff,0
2529,Ronald R. Reiss,2
2530,Bob Ringwood,2
2532,Cathy Sandrich,1
2533,Dallas Puett,0
2535,Vivica A. Fox,1
2536,Michael Parks,2
2537,Sonny Chiba,2
2538,Chiaki Kuriyama,1
2539,Julie Dreyfus,1
2541,Jun Kunimura,2
2542,Kazuki Kitamura,2
2544,Akaji Maro,0
2545,Lawrence Bender,2
2547,Bruce Boxleitner,2
2548,Cindy Morgan,0
2549,Barnard Hughes,0
2550,Dan Shor,2
2551,Marcia Lucas,1
2553,Jonathan T. Taplin,0
2554,Mardik Martin,2
2555,David Proval,2
2556,Amy Robinson,0
2557,Richard Romanus,2
2558,Cesare Danova,2
2560,Georges Arnaud,2
2561,Victor Argo,2
2563,George Memmoli,0
2565,Yves Montand,2
2566,Charles Vanel,2
2567,Peter van Eyck,2
2568,Folco Lulli,2
2575,Jean Bell,0
2576,William Tubbs,2
2578,Georges Auric,2
2585,Eric Clapton,2
2589,Terry George,2
2590,Keir Pearson,0
2591,Izidore Codron,0
2593,Rupert Gregson-Williams,2
2596,Robert Fraisse,2
2597,Naomi Geraghty,1
2598,Sophie Okonedo,1
2601,Neil McCarthy,2
2603,Hakeem Kae-Kazim,2
2606,Tony Kgoroge,2
2607,Fana Mokoena,0
2609,Leleti Khumalo,0
2612,Mosa Kaiser,0
2617,Cara Seymour,1
2619,Simo Mogwaza,0
2620,Harriet Lenabe,0
2621,A. Kitman Ho,2
2622,Martin Russell,0
2623,Moonyeenn Lee,0
2624,Richard Pagano,2
2625,Johnny Breedt,2
2626,Tony Burrough,2
2628,Kiefer Sutherland,2
2629,Alun Armstrong,2
2630,Nastassja Kinski,1
2631,Mario Andreacchio,2
2632,Chris Rock,2
2635,Shaheen Baig,1
2636,Alfred Hitchcock,2
2637,Ernest Lehman,2
2638,Cary Grant,2
2639,Eva Marie Saint,1
2640,Jessie Royce Landis,1
2641,Martin Landau,2
2642,Leo G. Carroll,2
2643,Josephine Hutchinson,0
2644,Philip Ober,2
2645,Adam Williams,2
2646,Edward Platt,2
2647,Robert Ellenstein,2
2648,Les Tremayne,2
2649,Philip Coolidge,2
2650,Patrick McVey,2
2651,Edward Binns,2
2652,Ken Lynch,2
2653,Herbert Coleman,2
2654,Robert Burks,2
2655,George Tomasini,2
2656,Leonard Murphy,0
2657,Robert F. Boyle,2
2658,Van Allen James,0
2659,Sol Gorss,0
2662,Frank Capra,0
2663,Jack Warner,2
2665,Julius J. Epstein,2
2666,Philip G. Epstein,2
2669,Raymond Massey,2
2670,Priscilla Lane,1
2671,John Alexander,2
2672,Jack Carson,2
2673,John Ridgely,0
2675,Darren Lynn Bousman,2
2676,Kim Roberts,1
2677,Bahar Soomekh,1
2678,Stephanie Gorin,1
2679,David Hackl,2
2680,Donnie Wahlberg,2
2681,Erik Knudsen,0
2682,Franky G,0
2683,Glenn Plummer,2
2684,Emmanuelle Vaugier,1
2685,Beverley Mitchell,1
2686,Tim Burd,2
2687,Lyriq Bent,2
2688,Mark Gingras,2
2689,Jeff Nathanson,2
2690,Peter Weir,2
2691,Tom Schulman,2
2692,Robert Sean Leonard,2
2693,Gale Hansen,2
2694,Josh Charles,2
2695,Dylan Kussman,2
2696,Allelon Ruggiero,2
2697,James Waterston,2
2698,Norman Lloyd,2
2699,Carla Belver,0
2700,Leon Pownall,2
2701,George Martin,2
2702,John Seale,2
2704,Maurice Jarre,2
2705,William M. Anderson,2
2706,Steven Haft,2
2707,Paul Junger Witt,2
2708,Tony Thomas,2
2709,Wendy Stites,1
2710,James Cameron,2
2711,William Wisher Jr.,2
2712,Michael Biehn,2
2713,Linda Hamilton,1
2714,Lance Henriksen,2
2715,Bess Motta,1
2716,Earl Boen,2
2717,Rick Rossovich,0
2719,Brian Thompson,2
2720,Derek Gibson,2
2721,John Daly,2
2722,Brad Fiedel,2
2723,Adam Greenberg,2
2724,Stanzi Stokes,0
2725,Rainer Werner Fassbinder,2
2726,Brigitte Mira,0
2727,El Hedi ben Salem,2
2728,Barbara Valentin,1
2729,Irm Hermann,1
2730,Elma Karlowa,1
2731,Anita Bucher,0
2732,Gusti Kreissl,0
2733,Doris Mattes,1
2734,Margit Symo,1
2735,Katharina Herberg,0
2738,Fritz Müller-Scherz,2
2740,Lilo Pempeit,1
2741,Walter Sedlmayr,0
2742,Karl Scheydt,2
2743,Peter Gauhe,0
2744,Carmen Maura,1
2745,Doreen Lang,1
2746,Elia Kazan,2
2747,John Steinbeck,2
2749,James Dean,0
2750,Julie Harris,1
2751,Richard Davalos,2
2752,Jo Van Fleet,1
2753,Burl Ives,2
2755,Albert Dekker,2
2756,Harold Gordon,2
2757,Nick Dennis,2
2758,Timothy Carey,2
2759,Lola Dueñas,1
2760,Ted D. McCord,2
2761,Owen Marks,2
2763,James Basevi,2
2765,Nicholas Ray,0
2766,David Weisbart,2
2768,Stewart Stern,0
2769,Natalie Wood,1
2770,Sal Mineo,2
2771,Jim Backus,2
2772,Ann Doran,1
2773,William H. Ziegler,2
2774,Ernest Haller,2
2775,Corey Allen,0
2776,William Hopper,2
2777,Rochelle Hudson,1
2778,Dennis Hopper,2
2780,Virginia Brissac,1
2782,Ian Wolfe,2
2784,Robert Foulk,2
2787,Nick Adams,2
2790,Marietta Canty,1
2791,Stanley Jones,0
2794,Robert Baberske,2
2797,Paul von Hindenburg,0
2798,Walter Ruttmann,2
2800,Marc Perrier,0
2802,Andrzej Korzynski,0
2807,Krystyna Janda,1
2811,Jacek Lomnicki,2
2812,Michał Tarkowski,0
2815,Piotr Cieslak,0
2816,Wieslaw Wójcik,0
2817,Krystyna Zachwatowicz,0
2818,Magda Teresa Wójcik,0
2819,Zdzisław Kozień,0
2820,Dorota Stalińska,0
2821,Kazimierz Kaczor,0
2822,Ewa Ziętek,0
2823,Andrzej Graziewicz,0
2824,Jerzy Moniak,0
2825,Marian Opania,0
2826,Irena Byrska,0
2827,Wiesława Kosmalska,0
2828,Franciszek Trzeciak,0
2829,Andrzej Seweryn,2
2830,Marek Kondrat,2
2831,Jerzy Trela,2
2832,Maja Komorowska,1
2833,Janusz Zaorski,0
2834,Wojciech Alaborski,0
2835,Tatiana Sosna Sarno,0
2836,Kimberly Peirce,0
2837,Andy Bienen,2
2838,Chloë Sevigny,1
2839,Brendan Sexton III,2
2841,Alison Folland,1
2842,Jeannetta Arnette,1
2843,Rob Campbell,0
2844,Matt McGrath,0
2846,Robert Prentiss,0
2848,Craig Erickson,2
2850,Jerry Haynes,2
2851,Lou Perryman,0
2853,Jackson D. Kane,0
2857,Libby Villari,0
2859,Gail Cronauer,1
2860,John Hart,2
2861,Eva Kolodner,1
